,index,key,score,total_mentions
1871,3488,"('binding', 'affinity')",[-0.18928571],159.0
1872,241,"('patients', 'mean')",[-0.19045997],1677.0
1873,2833,"('patients', 'recruited')",[-0.19064807],166.0
1874,2655,"('weeks', 'surgery')",[-0.19104478],128.0
1875,1675,"('subgroup', 'analysis')",[-0.19136691],228.0
1876,2686,"('patients', 'cases')",[-0.19205021],153.0
1877,945,"('arterial', 'spin')",[-0.19271333],335.0
1878,2677,"('within', 'week')",[-0.19296961],155.0
1879,549,"('descending', 'coronary')",[-0.1933541],133.0
1880,2143,"('curve', 'analysis')",[-0.19338521],497.0
1881,1669,"('frequently', 'associated')",[-0.19411765],132.0
1882,11,"('escherichia', 'coli')",[-0.19469443],446.0
1883,3293,"('color', 'doppler')",[-0.19534552],457.0
1884,2092,"('differential', 'scanning')",[-0.19591837],192.0
1885,517,"('increasingly', 'used')",[-0.19824561],339.0
1886,1084,"('depressive', 'symptoms')",[-0.19827586],360.0
1887,2536,"('provide', 'additional')",[-0.20015711],196.0
1888,2930,"('pediatric', 'population')",[-0.20311564],339.0
1889,1770,"('procedure', 'patients')",[-0.20313901],151.0
1890,2124,"('bold', 'signal')",[-0.20320856],380.0
1891,1579,"('ppv', 'npv')",[-0.20348134],209.0
1892,1750,"('disc', 'degeneration')",[-0.20367454],291.0
1893,3145,"('mechanisms', 'underlying')",[-0.2040565],626.0
1894,467,"('posterior', 'approach')",[-0.20745829],151.0
1895,3061,"('respectively', 'mean')",[-0.20750432],467.0
1896,5,"('morphological', 'features')",[-0.20757967],241.0
1897,674,"('aortic', 'diameter')",[-0.20878447],146.0
1898,2315,"('participants', 'included')",[-0.20899303],150.0
1899,3399,"('shear', 'stress')",[-0.20910712],363.0
1900,3450,"('median', 'interquartile')",[-0.20981912],203.0
1901,3316,"('benign', 'tumors')",[-0.21016949],124.0
1902,264,"('reconstructed', 'images')",[-0.21033123],254.0
1903,2630,"('analysis', 'demonstrated')",[-0.21075873],375.0
1904,1340,"('aortic', 'wall')",[-0.21264108],157.0
1905,2805,"('john', 'sons')",[-0.21348756],608.0
1906,401,"('hiv', 'infection')",[-0.21462264],182.0
1907,3045,"('multivariate', 'linear')",[-0.22220836],137.0
1908,3272,"('provide', 'insights')",[-0.22222222],150.0
1909,366,"('followed', 'years')",[-0.22225833],152.0
1910,3428,"('patients', 'prior')",[-0.22237246],201.0
1911,2565,"('breast', 'density')",[-0.22287736],486.0
1912,1014,"('international', 'society')",[-0.22450593],497.0
1913,2697,"('patients', 'studied')",[-0.22527657],224.0
1914,1737,"('somatosensory', 'cortex')",[-0.22543238],270.0
1915,2449,"('retinal', 'thickness')",[-0.22552116],420.0
1916,684,"('brain', 'abnormalities')",[-0.22624186],254.0
1917,965,"('specific', 'brain')",[-0.22650602],188.0
1918,3476,"('cortical', 'area')",[-0.22727273],125.0
1919,275,"('results', 'confirm')",[-0.22813688],200.0
1920,1967,"('vivo', 'studies')",[-0.22888283],280.0
1921,1112,"('therapeutic', 'interventions')",[-0.23242986],188.0
1922,3021,"('morphometry', 'vbm')",[-0.23315217],143.0
1923,2368,"('patients', 'disease')",[-0.23414634],176.0
1924,3443,"('used', 'monitor')",[-0.23431658],188.0
1925,1481,"('vivo', 'vitro')",[-0.23471883],160.0
1926,1253,"('lumbar', 'spinal')",[-0.23572803],175.0
1927,1713,"('controls', 'using')",[-0.2359375],151.0
1928,2293,"('automatic', 'segmentation')",[-0.23617747],173.0
1929,1167,"('negatively', 'charged')",[-0.23728814],140.0
1930,173,"('cellular', 'uptake')",[-0.23777114],339.0
1931,1200,"('could', 'potentially')",[-0.2381201],228.0
1932,1809,"('vertebral', 'fractures')",[-0.23827845],174.0
1933,1742,"('female', 'gender')",[-0.23863636],147.0
1934,1380,"('myocardial', 'function')",[-0.23868176],239.0
1935,305,"('height', 'weight')",[-0.23928968],196.0
1936,3037,"('without', 'known')",[-0.2393689],177.0
1937,628,"('autosomal', 'recessive')",[-0.23957597],226.0
1938,2340,"('predictive', 'factors')",[-0.24169969],305.0
1939,1552,"('healthy', 'subjects')",[-0.24184191],1265.0
1940,1632,"('studies', 'show')",[-0.24191428],184.0
1941,1779,"('infrared', 'spectroscopy')",[-0.24248418],613.0
1942,2814,"('time', 'consuming')",[-0.24281984],155.0
1943,1619,"('patients', 'schizophrenia')",[-0.24309449],225.0
1944,1106,"('resonance', 'medicine')",[-0.24318484],385.0
1945,443,"('collagen', 'fibrils')",[-0.24319696],142.0
1946,2758,"('cardiac', 'arrest')",[-0.24426877],309.0
1947,3396,"('well', 'characterized')",[-0.24435429],139.0
1948,2800,"('help', 'identify')",[-0.24565858],258.0
1949,1251,"('aim', 'review')",[-0.24602707],190.0
1950,671,"('using', 'fluorescence')",[-0.24768683],232.0
1951,3348,"('high', 'signal')",[-0.24792968],233.0
1952,554,"('chronic', 'liver')",[-0.24940945],181.0
1953,1819,"('findings', 'highlight')",[-0.24959079],179.0
1954,2280,"('node', 'dissection')",[-0.25003946],176.0
1955,1561,"('patients', 'selected')",[-0.25042882],146.0
1956,791,"('residual', 'tumor')",[-0.25066007],217.0
1957,2831,"('often', 'used')",[-0.25079164],220.0
1958,3587,"('cancer', 'mortality')",[-0.25116279],162.0
1959,2473,"('scans', 'obtained')",[-0.25217391],203.0
1960,743,"('patients', 'liver')",[-0.2537894],172.0
1961,174,"('retrospective', 'series')",[-0.25467408],280.0
1962,2694,"('adc', 'value')",[-0.25592255],321.0
1963,1954,"('male', 'female')",[-0.25620542],898.0
1964,1700,"('pedicle', 'screw')",[-0.25625803],265.0
1965,991,"('tricuspid', 'regurgitation')",[-0.25677387],260.0
1966,1057,"('state', 'functional')",[-0.25732398],258.0
1967,787,"('society', 'magnetic')",[-0.25740254],354.0
1968,1328,"('overall', 'mortality')",[-0.25753425],188.0
1969,1255,"('patients', 'admitted')",[-0.25801459],389.0
1970,1067,"('right', 'coronary')",[-0.25876777],273.0
1971,2082,"('level', 'dependent')",[-0.2601782],146.0
1972,1393,"('distant', 'metastases')",[-0.26020914],197.0
1973,2990,"('using', 'proposed')",[-0.26047591],132.0
1974,48,"('major', 'depressive')",[-0.26083916],373.0
1975,369,"('literature', 'regarding')",[-0.26145979],148.0
1976,573,"('test', 'scores')",[-0.26412988],137.0
1977,1361,"('provides', 'evidence')",[-0.26448903],218.0
1978,2064,"('studies', 'investigated')",[-0.26567164],178.0
1979,1160,"('total', 'volume')",[-0.26587302],134.0
1980,2247,"('quality', 'control')",[-0.26615679],174.0
1981,2995,"('patients', 'cerebral')",[-0.26708075],129.0
1982,210,"('ad', 'patients')",[-0.26724437],257.0
1983,391,"('years', 'months')",[-0.26813187],122.0
1984,3332,"('time', 'patients')",[-0.26923077],217.0
1985,3608,"('cerebral', 'cortex')",[-0.26997194],222.0
1986,1810,"('tomography', 'scans')",[-0.27005318],861.0
1987,912,"('technique', 'allows')",[-0.27065369],139.0
1988,194,"('heart', 'disease')",[-0.27091295],1276.0
1989,1522,"('analysis', 'performed')",[-0.27287965],1628.0
1990,2006,"('preoperative', 'computed')",[-0.27327612],171.0
1991,2843,"('multiple', 'comparisons')",[-0.27454798],141.0
1992,2156,"('diagnostic', 'accuracy')",[-0.27596302],1791.0
1993,2253,"('systolic', 'pressure')",[-0.27701821],192.0
1994,237,"('volume', 'fraction')",[-0.27809406],321.0
1995,1426,"('noted', 'patients')",[-0.27878788],138.0
1996,2410,"('type', 'b')",[-0.27973595],304.0
1997,2700,"('additional', 'information')",[-0.28011753],286.0
1998,1988,"('patients', 'lesions')",[-0.28017295],324.0
1999,1347,"('support', 'vector')",[-0.2805172],256.0
2000,1149,"('vessel', 'wall')",[-0.28099621],346.0
2001,548,"('pain', 'scores')",[-0.28170463],213.0
2002,943,"('right', 'hemisphere')",[-0.28191268],226.0
2003,2168,"('patients', 'required')",[-0.28378252],396.0
2004,1567,"('volume', 'loss')",[-0.28387469],211.0
2005,3501,"('time', 'period')",[-0.28439955],181.0
2006,26,"('gm', 'volume')",[-0.2855032],235.0
2007,775,"('range', 'days')",[-0.2858023],243.0
2008,2159,"('provide', 'new')",[-0.28629032],355.0
2009,1489,"('vocal', 'fold')",[-0.28665724],304.0
2010,1187,"('dice', 'similarity')",[-0.28669951],194.0
2011,218,"('hepatitis', 'b')",[-0.28720578],158.0
2012,2118,"('chest', 'computed')",[-0.2875],276.0
2013,462,"('implant', 'placement')",[-0.29171975],229.0
2014,1272,"('cardiac', 'imaging')",[-0.29272237],181.0
2015,1275,"('lung', 'disease')",[-0.29289224],526.0
2016,1500,"('endoscopic', 'retrograde')",[-0.29411765],300.0
2017,274,"('results', 'reveal')",[-0.29563328],252.0
2018,2310,"('med', 'international')",[-0.29588895],326.0
2019,1292,"('resonance', 'energy')",[-0.29611167],198.0
2020,2105,"('cognitive', 'processes')",[-0.29625833],170.0
2021,3329,"('american', 'society')",[-0.29672883],278.0
2022,2606,"('patients', 'asymptomatic')",[-0.29685363],155.0
2023,2527,"('cell', 'layer')",[-0.29805195],153.0
2024,1213,"('still', 'unknown')",[-0.29843436],177.0
2025,829,"('novel', 'technique')",[-0.30243902],186.0
2026,2146,"('analysis', 'included')",[-0.30249763],208.0
2027,3209,"('controls', 'respectively')",[-0.30306947],134.0
2028,164,"('treatment', 'groups')",[-0.30363951],292.0
2029,1218,"('balloon', 'angioplasty')",[-0.30541801],224.0
2030,874,"('anisotropy', 'fa')",[-0.30619137],612.0
2031,1164,"('retinal', 'nerve')",[-0.30652174],564.0
2032,1747,"('western', 'blot')",[-0.30842491],421.0
2033,604,"('memory', 'performance')",[-0.31131838],247.0
2034,2020,"('using', 'either')",[-0.31277259],251.0
2035,3206,"('doppler', 'echocardiography')",[-0.31318681],228.0
2036,3619,"('found', 'higher')",[-0.31334135],237.0
2037,2878,"('provide', 'valuable')",[-0.31456658],160.0
2038,2579,"('stay', 'days')",[-0.31521739],145.0
2039,1942,"('studies', 'suggest')",[-0.31592513],396.0
2040,707,"('well', 'known')",[-0.31604938],256.0
2041,2788,"('bifurcation', 'lesions')",[-0.31628197],169.0
2042,2916,"('fluorescein', 'angiography')",[-0.31630183],267.0
2043,3465,"('grade', 'grade')",[-0.31726619],196.0
2044,3376,"('could', 'identified')",[-0.31791421],162.0
2045,2876,"('similar', 'results')",[-0.31798715],330.0
2046,1413,"('principal', 'component')",[-0.31890304],296.0
2047,3358,"('herein', 'present')",[-0.31908127],129.0
2048,3391,"('parietal', 'regions')",[-0.32164829],163.0
2049,3400,"('improve', 'quality')",[-0.32183908],140.0
2050,206,"('foreign', 'body')",[-0.32189349],304.0
2051,1604,"('ventricular', 'hypertrophy')",[-0.32335546],282.0
2052,942,"('new', 'bone')",[-0.32411689],366.0
2053,1622,"('length', 'hospital')",[-0.3254902],166.0
2054,893,"('imaging', 'provides')",[-0.32579186],144.0
2055,449,"('serum', 'creatinine')",[-0.32591415],246.0
2056,2670,"('remains', 'controversial')",[-0.3281399],258.0
2057,3440,"('patients', 'met')",[-0.32814371],274.0
2058,3137,"('layer', 'thickness')",[-0.32916213],275.0
2059,711,"('reson', 'med')",[-0.32928347],389.0
2060,2512,"('artery', 'ica')",[-0.32982456],188.0
2061,1723,"('bypass', 'surgery')",[-0.33005181],182.0
2062,3002,"('femoral', 'component')",[-0.33390706],194.0
2063,2821,"('patients', 'abnormal')",[-0.33444239],236.0
2064,751,"('high', 'diagnostic')",[-0.3361655],182.0
2065,21,"('fourier', 'transform')",[-0.33644384],661.0
2066,1343,"('groups', 'difference')",[-0.33665339],169.0
2067,1196,"('develop', 'new')",[-0.33714468],182.0
2068,1610,"('genetic', 'testing')",[-0.33739296],197.0
2069,3012,"('rat', 'model')",[-0.33785912],294.0
2070,3086,"('patients', 'aortic')",[-0.33786408],174.0
2071,3005,"('present', 'investigated')",[-0.33943662],241.0
2072,2127,"('could', 'serve')",[-0.33967828],181.0
2073,890,"('commonly', 'performed')",[-0.34123223],120.0
2074,2570,"('pulmonary', 'fibrosis')",[-0.34330484],241.0
2075,1575,"('data', 'provide')",[-0.34341676],263.0
2076,1008,"('cardiovascular', 'magnetic')",[-0.34348069],279.0
2077,3560,"('visceral', 'fat')",[-0.34454713],233.0
2078,1897,"('type', 'iii')",[-0.34601712],292.0
2079,2209,"('cardiomyopathy', 'hcm')",[-0.34667334],165.0
2080,561,"('hip', 'joint')",[-0.34674752],255.0
2081,1914,"('second', 'trimester')",[-0.34697535],202.0
2082,3315,"('task', 'performance')",[-0.34718101],234.0
2083,2305,"('higher', 'accuracy')",[-0.34782609],144.0
2084,1239,"('intraclass', 'coefficient')",[-0.34837688],550.0
2085,2767,"('cognitive', 'control')",[-0.34877284],450.0
2086,3179,"('events', 'occurred')",[-0.34927452],177.0
2087,3083,"('treatment', 'plans')",[-0.35],154.0
2088,1814,"('knee', 'arthroplasty')",[-0.35096994],392.0
2089,2942,"('treatment', 'time')",[-0.35159236],138.0
2090,2802,"('molecular', 'weight')",[-0.35164302],219.0
2091,3204,"('ligament', 'acl')",[-0.35207824],240.0
2092,1550,"('limited', 'data')",[-0.35280374],302.0
2093,3439,"('examined', 'whether')",[-0.3538397],248.0
2094,3104,"('aortic', 'regurgitation')",[-0.35580913],245.0
2095,2691,"('patients', 'brain')",[-0.3562982],189.0
2096,3100,"('magnetic', 'susceptibility')",[-0.3573183],174.0
2097,1497,"('showed', 'lower')",[-0.35982533],412.0
2098,3175,"('enhanced', 'depth')",[-0.36128266],169.0
2099,2039,"('endothelial', 'dysfunction')",[-0.36527778],263.0
2100,698,"('patients', 'unilateral')",[-0.36582478],309.0
2101,3408,"('imaging', 'system')",[-0.36731392],454.0
2102,1063,"('previous', 'research')",[-0.36781609],160.0
2103,3064,"('period', 'years')",[-0.37075929],255.0
2104,2215,"('human', 'body')",[-0.37394958],178.0
2105,824,"('quantitative', 'imaging')",[-0.375],195.0
2106,2739,"('elastic', 'modulus')",[-0.37507163],238.0
2107,2261,"('thickness', 'measured')",[-0.37524155],239.0
2108,819,"('understanding', 'mechanisms')",[-0.3759519],134.0
2109,1718,"('epithelial', 'cells')",[-0.37747956],532.0
2110,898,"('brain', 'region')",[-0.37769626],198.0
2111,1225,"('facial', 'nerve')",[-0.37946612],168.0
2112,235,"('sclerosis', 'ms')",[-0.38150782],447.0
2113,2553,"('brain', 'tissue')",[-0.3833935],472.0
2114,3301,"('treatment', 'options')",[-0.38396546],566.0
2115,2993,"('used', 'calculate')",[-0.38402582],280.0
2116,624,"('therapeutic', 'option')",[-0.38409091],169.0
2117,2332,"('score', 'improved')",[-0.38448276],223.0
2118,1790,"('recurrence', 'rate')",[-0.38450994],255.0
2119,3144,"('early', 'late')",[-0.38455919],313.0
2120,1193,"('years', 'range')",[-0.38494398],1434.0
2121,961,"('could', 'used')",[-0.38799076],840.0
2122,1919,"('score', 'range')",[-0.38832117],152.0
2123,488,"('abdominal', 'pain')",[-0.3885728],593.0
2124,43,"('whereas', 'patients')",[-0.38952521],173.0
2125,229,"('reviewed', 'medical')",[-0.39240506],155.0
2126,379,"('surgical', 'removal')",[-0.39453682],151.0
2127,1096,"('sons', 'ltd')",[-0.39485388],565.0
2128,977,"('values', 'patients')",[-0.39548329],199.0
2129,2408,"('present', 'man')",[-0.3961165],136.0
2130,932,"('spin', 'labeling')",[-0.39643875],242.0
2131,1818,"('aortic', 'dissection')",[-0.39877084],404.0
2132,2781,"('feasible', 'safe')",[-0.39877751],233.0
2133,1222,"('processing', 'speed')",[-0.39928882],163.0
2134,1638,"('immune', 'response')",[-0.4000693],251.0
2135,2904,"('patients', 'confirmed')",[-0.40043824],170.0
2136,1150,"('fifteen', 'patients')",[-0.40165631],194.0
2137,473,"('using', 'method')",[-0.40223464],360.0
2138,1007,"('factors', 'associated')",[-0.40310601],995.0
2139,2264,"('univariate', 'analysis')",[-0.40426908],625.0
2140,1440,"('per', 'cent')",[-0.40444291],347.0
2141,3099,"('results', 'revealed')",[-0.40533563],471.0
2142,2748,"('investigate', 'influence')",[-0.40722892],156.0
2143,3382,"('minor', 'complications')",[-0.40752533],128.0
2144,328,"('aimed', 'assess')",[-0.41091571],484.0
2145,1443,"('early', 'diastolic')",[-0.41134752],190.0
2146,2520,"('oxygen', 'species')",[-0.41164144],442.0
2147,2896,"('radiation', 'oncology')",[-0.41176471],315.0
2148,2195,"('valve', 'replacement')",[-0.41313368],779.0
2149,3238,"('associated', 'functional')",[-0.41410185],148.0
2150,2542,"('electrical', 'stimulation')",[-0.41525012],225.0
2151,2200,"('characteristic', 'analysis')",[-0.41663161],398.0
2152,3251,"('liver', 'lesions')",[-0.41689751],215.0
2153,2047,"('virus', 'infection')",[-0.41705757],163.0
2154,2306,"('patients', 'benefit')",[-0.41754386],136.0
2155,1173,"('vector', 'machine')",[-0.41797304],182.0
2156,8,"('data', 'acquired')",[-0.41949153],374.0
2157,3324,"('readily', 'available')",[-0.42028986],174.0
2158,4,"('microscopy', 'revealed')",[-0.42038217],220.0
2159,249,"('days', 'range')",[-0.42074689],234.0
2160,3566,"('patients', 'total')",[-0.42113703],321.0
2161,2360,"('thickness', 'μm')",[-0.42282069],157.0
2162,855,"('resonance', 'imaging')",[-0.42282096],11563.0
2163,1612,"('sickle', 'cell')",[-0.4235525],166.0
2164,2018,"('cm', 'cm')",[-0.42357519],487.0
2165,270,"('five', 'cases')",[-0.42374616],230.0
2166,1766,"('accuracy', 'sensitivity')",[-0.42407407],229.0
2167,3575,"('overall', 'results')",[-0.42490272],234.0
2168,1948,"('stereotactic', 'body')",[-0.42755906],181.0
2169,1048,"('ionizing', 'radiation')",[-0.42839632],466.0
2170,882,"('system', 'used')",[-0.42857143],285.0
2171,1016,"('improve', 'outcomes')",[-0.42865762],203.0
2172,2695,"('results', 'present')",[-0.42963776],206.0
2173,2879,"('present', 'findings')",[-0.43031182],129.0
2174,1111,"('posterior', 'fossa')",[-0.43061537],274.0
2175,3541,"('using', 'techniques')",[-0.43267108],140.0
2176,2271,"('humeral', 'head')",[-0.43379815],264.0
2177,1358,"('long', 'axis')",[-0.43448276],168.0
2178,177,"('investigated', 'effects')",[-0.43492296],228.0
2179,1863,"('contrast', 'enhancement')",[-0.43497884],514.0
2180,833,"('interventional', 'procedures')",[-0.43544822],197.0
2181,3490,"('artery', 'calcification')",[-0.43606557],133.0
2182,3201,"('versus', 'respectively')",[-0.43617825],275.0
2183,948,"('important', 'prognostic')",[-0.43638726],146.0
2184,408,"('insular', 'cortex')",[-0.43661896],188.0
2185,2494,"('samples', 'obtained')",[-0.43684634],181.0
2186,635,"('symptoms', 'patients')",[-0.43783784],216.0
2187,1920,"('distal', 'femur')",[-0.43835616],160.0
2188,3188,"('intraocular', 'pressure')",[-0.43846154],323.0
2189,2414,"('remained', 'stable')",[-0.43914209],273.0
2190,2705,"('referral', 'center')",[-0.4409741],184.0
2191,3524,"('patients', 'however')",[-0.44206384],337.0
2192,1597,"('using', 'combination')",[-0.44256068],233.0
2193,1888,"('dose', 'index')",[-0.44277879],173.0
2194,159,"('improve', 'diagnostic')",[-0.44417671],237.0
2195,2733,"('cardiopulmonary', 'bypass')",[-0.44444444],240.0
2196,1930,"('animal', 'studies')",[-0.44507042],158.0
2197,3425,"('mouse', 'brain')",[-0.44549356],173.0
2198,2503,"('mechanism', 'action')",[-0.44585987],150.0
2199,3247,"('investigate', 'effect')",[-0.44589995],393.0
2200,3090,"('microscope', 'sem')",[-0.44671533],153.0
2201,2533,"('many', 'years')",[-0.44761905],141.0
2202,1934,"('factor', 'vegf')",[-0.44883721],193.0
2203,2400,"('multidisciplinary', 'team')",[-0.45128205],132.0
2204,513,"('showed', 'improvement')",[-0.45177131],280.0
2205,1012,"('recently', 'introduced')",[-0.45185185],122.0
2206,3478,"('cell', 'count')",[-0.45382436],267.0
2207,3471,"('systemic', 'lupus')",[-0.45421138],206.0
2208,233,"('coronary', 'flow')",[-0.45605219],286.0
2209,1333,"('data', 'analyzed')",[-0.4563183],479.0
2210,1047,"('imaging', 'performed')",[-0.45683453],635.0
2211,1711,"('weight', 'gain')",[-0.45738636],161.0
2212,3398,"('hepatocellular', 'carcinoma')",[-0.45759815],659.0
2213,627,"('coronary', 'heart')",[-0.45849057],162.0
2214,1590,"('imaging', 'dwi')",[-0.45942396],415.0
2215,1018,"('treatment', 'strategies')",[-0.45984043],247.0
2216,2850,"('board', 'approval')",[-0.46130031],149.0
2217,2387,"('approach', 'used')",[-0.46327836],222.0
2218,589,"('patients', 'small')",[-0.46361763],194.0
2219,2434,"('malignant', 'benign')",[-0.46391545],419.0
2220,1015,"('aims', 'investigate')",[-0.46393563],151.0
2221,1996,"('respectively', 'differences')",[-0.46419098],250.0
2222,540,"('published', 'data')",[-0.46451613],168.0
2223,2316,"('blood', 'samples')",[-0.46529763],358.0
2224,88,"('patients', 'good')",[-0.46619217],131.0
2225,3307,"('abnormalities', 'patients')",[-0.46706587],130.0
2226,2426,"('objective', 'present')",[-0.46720836],161.0
2227,3551,"('reson', 'imaging')",[-0.46733716],697.0
2228,2136,"('total', 'knee')",[-0.46735024],433.0
2229,2158,"('younger', 'years')",[-0.46808832],234.0
2230,2706,"('neuroimaging', 'data')",[-0.46892655],166.0
2231,1390,"('based', 'upon')",[-0.46985447],226.0
2232,1696,"('bone', 'quality')",[-0.4699986],218.0
2233,1576,"('cutoff', 'value')",[-0.47028783],357.0
2234,1565,"('surgical', 'techniques')",[-0.47038328],225.0
2235,372,"('examinations', 'patients')",[-0.47486631],148.0
2236,3615,"('closely', 'related')",[-0.47530562],324.0
2237,1386,"('admitted', 'hospital')",[-0.47621226],347.0
2238,3330,"('acute', 'chronic')",[-0.47789694],261.0
2239,1607,"('patients', 'performed')",[-0.47985213],236.0
2240,162,"('amino', 'acid')",[-0.48054731],454.0
2241,3460,"('uterine', 'artery')",[-0.48148592],246.0
2242,2775,"('university', 'hospital')",[-0.48164369],524.0
2243,3080,"('scanning', 'microscopy')",[-0.48256228],226.0
2244,146,"('tumor', 'cells')",[-0.48268331],714.0
2245,329,"('determine', 'association')",[-0.48351648],180.0
2246,1156,"('surgical', 'intervention')",[-0.48415181],644.0
2247,700,"('analyses', 'conducted')",[-0.48888889],154.0
2248,3397,"('pituitary', 'gland')",[-0.48958333],235.0
2249,1582,"('however', 'patients')",[-0.48963781],287.0
2250,2139,"('national', 'institute')",[-0.48966565],179.0
2251,1134,"('dose', 'distributions')",[-0.49056604],130.0
2252,2356,"('conventional', 'imaging')",[-0.49082684],315.0
2253,2391,"('objective', 'determine')",[-0.49104859],288.0
2254,3613,"('copyright', 'john')",[-0.49317051],376.0
2255,1539,"('prostate', 'biopsy')",[-0.49399293],233.0
2256,922,"('pulsatility', 'index')",[-0.49443207],222.0
2257,2510,"('subcortical', 'structures')",[-0.49498681],134.0
2258,3492,"('provides', 'information')",[-0.49498681],134.0
2259,3419,"('internal', 'carotid')",[-0.49654032],765.0
2260,2628,"('used', 'reference')",[-0.49663928],175.0
2261,714,"('flow', 'rate')",[-0.49742977],219.0
2262,2511,"('preoperatively', 'postoperatively')",[-0.49795918],183.0
2263,3538,"('however', 'whether')",[-0.5],170.0
2264,3033,"('osteogenic', 'differentiation')",[-0.50075529],195.0
2265,3359,"('mortality', 'patients')",[-0.50294118],342.0
2266,3413,"('left', 'upper')",[-0.50322581],156.0
2267,676,"('neck', 'pain')",[-0.50334364],169.0
2268,2710,"('resonance', 'cmr')",[-0.50337276],442.0
2269,2933,"('left', 'middle')",[-0.50386675],231.0
2270,325,"('patients', 'less')",[-0.50497076],157.0
2271,2141,"('treatment', 'however')",[-0.50586552],136.0
2272,772,"('fracture', 'healing')",[-0.50599078],183.0
2273,675,"('based', 'analysis')",[-0.50684932],135.0
2274,469,"('small', 'intestine')",[-0.50704225],160.0
2275,1707,"('conducted', 'using')",[-0.50733907],269.0
2276,1678,"('cases', 'respectively')",[-0.50839107],254.0
2277,3112,"('conducted', 'retrospective')",[-0.51068746],260.0
2278,510,"('cancer', 'therapy')",[-0.51110007],251.0
2279,527,"('ssc', 'patients')",[-0.51288566],157.0
2280,976,"('tumor', 'cell')",[-0.51397849],239.0
2281,1116,"('last', 'years')",[-0.51576395],290.0
2282,1416,"('examination', 'performed')",[-0.51748768],191.0
2283,1020,"('images', 'acquired')",[-0.51891892],612.0
2284,1148,"('renal', 'function')",[-0.52041859],648.0
2285,1735,"('underlying', 'mechanism')",[-0.52132822],157.0
2286,1605,"('success', 'achieved')",[-0.52438625],178.0
2287,872,"('pivotal', 'role')",[-0.52805281],160.0
2288,1885,"('brain', 'connectivity')",[-0.52807701],256.0
2289,475,"('operative', 'time')",[-0.52946058],348.0
2290,614,"('thyroid', 'cancer')",[-0.53052075],325.0
2291,2019,"('cortical', 'surface')",[-0.530894],227.0
2292,1503,"('developed', 'novel')",[-0.53140794],224.0
2293,768,"('mean', 'value')",[-0.53365385],185.0
2294,2932,"('left', 'temporal')",[-0.53432836],179.0
2295,2385,"('ventral', 'striatum')",[-0.53611416],222.0
2296,3113,"('data', 'sets')",[-0.53694411],535.0
2297,266,"('fully', 'understood')",[-0.53719943],211.0
2298,564,"('tissue', 'engineering')",[-0.53819616],455.0
2299,776,"('functional', 'brain')",[-0.53846154],385.0
2300,2179,"('exhibited', 'higher')",[-0.53864013],232.0
2301,1446,"('scanning', 'calorimetry')",[-0.53900709],190.0
2302,2230,"('detection', 'rate')",[-0.53904438],498.0
2303,2492,"('medial', 'prefrontal')",[-0.53947144],452.0
2304,37,"('symptomatic', 'patients')",[-0.54185022],369.0
2305,1769,"('contrast', 'enhanced')",[-0.54245014],204.0
2306,3339,"('treatment', 'response')",[-0.54286606],621.0
2307,2012,"('provide', 'evidence')",[-0.54313099],425.0
2308,1966,"('af', 'patients')",[-0.54339623],144.0
2309,58,"('imaging', 'data')",[-0.54388119],828.0
2310,496,"('healthy', 'participants')",[-0.54766138],322.0
2311,55,"('treatment', 'modality')",[-0.54827586],159.0
2312,1835,"('long', 'term')",[-0.5493622],374.0
2313,1686,"('review', 'board')",[-0.5504886],533.0
2314,3508,"('defined', 'presence')",[-0.55121951],113.0
2315,2578,"('beneficial', 'effects')",[-0.55238095],174.0
2316,3186,"('image', 'features')",[-0.55267176],181.0
2317,2074,"('soft', 'tissues')",[-0.55375351],363.0
2318,1681,"('plaque', 'rupture')",[-0.55506608],140.0
2319,3367,"('maximum', 'standardized')",[-0.55606521],234.0
2320,1387,"('examined', 'effect')",[-0.55683453],129.0
2321,1223,"('cardiac', 'structure')",[-0.55719139],164.0
2322,2388,"('staphylococcus', 'aureus')",[-0.55800575],388.0
2323,340,"('magn', 'reson')",[-0.55820878],1090.0
2324,505,"('recurrence', 'rates')",[-0.55861098],192.0
2325,1890,"('arterial', 'phase')",[-0.56056409],210.0
2326,622,"('temporal', 'resolution')",[-0.56330537],367.0
2327,2951,"('option', 'patients')",[-0.5641345],151.0
2328,3448,"('among', 'subjects')",[-0.56416773],148.0
2329,1081,"('parameters', 'patients')",[-0.56417112],211.0
2330,10,"('success', 'rates')",[-0.56474292],414.0
2331,1383,"('total', 'body')",[-0.56494218],221.0
2332,712,"('chronic', 'pain')",[-0.56701656],206.0
2333,2546,"('neural', 'networks')",[-0.56779089],273.0
2334,763,"('postoperative', 'complications')",[-0.57051282],445.0
2335,2151,"('resonance', 'angiography')",[-0.5706655],343.0
2336,3110,"('fatty', 'liver')",[-0.57086129],379.0
2337,1166,"('early', 'phase')",[-0.57139452],141.0
2338,2439,"('visual', 'impairment')",[-0.57391304],132.0
2339,2417,"('paper', 'presents')",[-0.57435897],224.0
2340,1560,"('patients', 'breast')",[-0.57461431],241.0
2341,3486,"('see', 'text')",[-0.57500474],1292.0
2342,145,"('predictors', 'mortality')",[-0.57560976],118.0
2343,2596,"('using', 'approach')",[-0.57567185],185.0
